tract_split,Year,City,LACity,Community_Name,SPA,sd,cd,ca_ssd,us_cd,ca_sad,totStreetSingAdult,totStreetFamHH,totStreetFamMem,totSafeParkSingAdult,totSafeParkFamHH,totSafeParkFamMem,totCars,totVans,totCampers,totTents,totEncamp,totESAdultSingAdult,totESAdultFamHH,totESAdultFamMem,totESYouthSingYouth,totESYouthFamHH,totESYouthFamMem,totESYouthUnaccYouth,totTHAdultSingAdult,totTHAdultFamHH,totTHAdultFamMem,totTHYouthSingYouth,totTHYouthFamHH,totTHYouthFamMem,totTHYouthUnaccYouth,totSHAdultSingAdult,totSHAdultFamHH,totSHAdultFamMem,totSHYouthSingYouth,totSHYouthFamHH,totSHYouthFamMem,totSHYouthUnaccYouth,totESPeople,totTHPeople,totSHPeople,totSheltPeople
111402,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113101_r1,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,27,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113101_r2,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,11,0,0,0,0,0,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113102_q1,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113102_q2,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113211_r1,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,27,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113211_r2,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,4,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113212,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,5,0,0,0,0,0,0,0,5,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,27
113213,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113231_xw1,2024,,2,Unincorporated - West Chatsworth,2,3,0,27,32,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113231_xw2,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113232,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,46,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
113234_q1,2024,Los Angeles city,1,Los Angeles city,2,3,3,20,32,46,8,1,4,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113234_q2,2024,Los Angeles city,1,Los Angeles city,2,3,3,20,32,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113235,2024,,2,Unincorporated - Lake Manor,2,3,0,27,32,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113237,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113238,2024,Los Angeles city,1,Los Angeles city,2,3,3,20,32,46,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113239,2024,Los Angeles city,1,Los Angeles city,2,3,3,20,32,46,19,0,0,0,0,0,6,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113301_q1,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113301_q2,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113301_q3,2024,Los Angeles city,1,Los Angeles city,2,3,12,20,32,40,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113303,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,7,0,0,0,0,0,18,5,51,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113322_q1,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113322_q2,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113323,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,2,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113324,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113423,2024,Los Angeles city,1,Los Angeles city,2,3,3,20,32,46,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113424_q1,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113424_q2,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113424_q3,2024,Los Angeles city,1,Los Angeles city,2,3,12,20,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113425,2024,Los Angeles city,1,Los Angeles city,2,3,3,20,32,46,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113426_x1,2024,Los Angeles city,1,Los Angeles city,2,3,3,20,32,46,0,0,0,0,0,0,5,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113426_x2,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,0,0,0,0,0,0,12,10,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113427_q1,2024,Los Angeles city,1,Los Angeles city,2,3,3,20,32,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113427_q2,2024,Los Angeles city,1,Los Angeles city,2,3,3,20,32,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113428,2024,Los Angeles city,1,Los Angeles city,2,3,3,20,32,46,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115101_q1,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115101_q2,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115103,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,0,0,0,0,0,0,0,1,1,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11
115104_q1,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115104_q2,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115202_q1,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115202_q2,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115202_q3,2024,Los Angeles city,1,Los Angeles city,2,3,12,20,32,40,0,0,0,0,0,0,2,0,10,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
115203,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115204,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115301_q1,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115301_q2,2024,Los Angeles city,1,Los Angeles city,2,3,12,20,32,40,0,0,0,0,0,0,3,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115302,2024,Los Angeles city,1,Los Angeles city,2,3,12,20,32,40,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115401,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115403,2024,Los Angeles city,1,Los Angeles city,2,3,12,20,32,40,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115404,2024,Los Angeles city,1,Los Angeles city,2,3,12,20,32,40,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117101,2024,Los Angeles city,1,Los Angeles city,2,3,7,20,29,43,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117102,2024,Los Angeles city,1,Los Angeles city,2,3,7,20,29,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117201,2024,Los Angeles city,1,Los Angeles city,2,3,7,20,29,40,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117202,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117301_q1,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117301_q2,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117302_q1,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117302_q2,2024,Los Angeles city,1,Los Angeles city,2,3,12,27,32,40,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117303,2024,Los Angeles city,1,Los Angeles city,2,3,12,20,32,40,0,0,0,0,0,0,1,2,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117404,2024,Los Angeles city,1,Los Angeles city,2,3,12,20,32,40,9,0,0,0,0,0,1,2,2,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117405,2024,Los Angeles city,1,Los Angeles city,2,3,7,20,29,40,8,0,0,15,0,0,2,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117407,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,4,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117408,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,6,0,0,0,0,0,0,0,0,3,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,57
117510_x1,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117510_x2,2024,Los Angeles city,1,Los Angeles city,2,3,7,20,29,43,7,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,9,0,0,35,0,0,0,0,0,0,0,0,0,0,0,44,0,44
117520,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,0,0,0,0,0,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117530,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119001,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119003,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119004,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,1,0,0,0,0,0,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119201,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119202,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119310,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119320,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119340,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119341,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119342,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119400,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119700_q1,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119700_q2,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119801,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119802,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119900,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120010,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120020,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120030,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120103,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120104,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,6,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120105,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120106,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120107,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120108,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120300,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120400_q1,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120400_q2,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121010_x1,2024,Los Angeles city,1,Los Angeles city,2,3,2,20,29,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121010_x2,2024,Los Angeles city,1,Los Angeles city,2,3,2,20,29,43,6,0,0,0,0,0,1,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121010_x3,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,1,0,0,0,0,0,1,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121020_q1,2024,Los Angeles city,1,Los Angeles city,2,3,2,20,29,43,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121020_q2,2024,Los Angeles city,1,Los Angeles city,2,3,2,20,29,43,0,0,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121101_y1,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,17,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121101_y2,2024,Los Angeles city,1,Los Angeles city,2,5,6,20,29,43,30,0,0,0,0,0,0,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121102_x1,2024,Los Angeles city,1,Los Angeles city,2,5,6,20,29,43,4,0,0,0,0,0,16,1,36,13,1,96,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,101
121102_x2,2024,Los Angeles city,1,Los Angeles city,2,5,6,20,30,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121102_x3,2024,Los Angeles city,1,Los Angeles city,2,5,6,20,30,43,0,0,0,0,0,0,5,0,17,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121102_x4,2024,Los Angeles city,1,Los Angeles city,2,5,7,20,30,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121102_x5,2024,Los Angeles city,1,Los Angeles city,2,5,7,20,30,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121210_q1,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,15,0,0,0,0,0,8,6,14,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121210_q2,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121221,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121222,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,0,0,0,0,0,0,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121600_q1,2024,Los Angeles city,1,Los Angeles city,2,3,2,27,29,43,0,0,0,0,0,0,0,0,0,0,0,109,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,110
121600_q2,2024,Los Angeles city,1,Los Angeles city,2,3,2,27,29,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121801,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,2,0,0,0,0,0,2,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121802_q1,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,0,0,0,0,0,0,0,0,0,0,0,213,267,880,5,3,7,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1105,0,19,1124
121802_q2,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,2,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121900_q1,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,0,0,0,0,0,0,1,1,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121900_q2,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,3,0,0,0,0,0,9,4,16,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122000_x1,2024,Los Angeles city,1,Los Angeles city,2,3,2,27,29,43,0,0,0,0,0,0,5,0,23,1,2,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,66
122000_x2,2024,Los Angeles city,1,Los Angeles city,2,3,2,20,29,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122000_x3,2024,Los Angeles city,1,Los Angeles city,2,3,6,20,29,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122120_x1,2024,Los Angeles city,1,Los Angeles city,2,3,2,20,29,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
